id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,safety_score,distance_to_public_transportation
4319200505,20140617T000000,560000,5,1,1710,9100,1.5,0,0,4,7,1320,390,1926,0,98126,47.5379,-122.378,1880,9100,0.646023086,85.03248682
9276200190,20150416T000000,569950,5,1,1420,6250,1.5,0,0,4,8,1420,0,1926,0,98116,47.5807,-122.389,1420,6250,0.640373493,92.46745408
3131201310,20140930T000000,525000,5,1,1280,3876,1.5,0,0,3,7,1280,0,1923,0,98105,47.6605,-122.324,1420,3825,0.712828356,85.00489551
2346800180,20150309T000000,620000,5,1,2230,16800,1.5,0,3,4,7,1700,530,1923,0,98136,47.5161,-122.395,2730,18400,0.6892725,99.00116338
4083302370,20150313T000000,775000,5,1,1860,3040,1.5,0,0,3,7,1530,330,1921,0,98103,47.6559,-122.339,1910,3600,0.945871356,119.4323418
9285800790,20150406T000000,590000,5,1,1840,6710,1.5,0,0,3,7,1840,0,1920,0,98126,47.5686,-122.378,1410,4880,0.63660219,87.41529058
6840701150,20150311T000000,540000,5,1,2480,4400,1.5,0,0,3,7,1640,840,1919,0,98122,47.6046,-122.3,1940,4400,0.713544566,86.93147474
2770604925,20140715T000000,1.30E+06,5,1,1670,6400,1.5,0,0,3,8,1670,0,1919,0,98119,47.6542,-122.373,1910,2983,1.573165834,182.8897274
9272201385,20141022T000000,677500,5,1,2340,4730,2,0,0,3,8,1810,530,1918,0,98116,47.5895,-122.385,2100,4970,0.883430456,93.81745686
6303400965,20140909T000000,220000,5,1,1260,8382,1.5,0,0,3,7,1260,0,1918,0,98146,47.5058,-122.355,910,8382,0.267829883,35.18670207
2461900945,20150421T000000,438000,5,1,1950,6250,1.5,0,0,4,7,1450,500,1917,0,98136,47.5511,-122.386,1950,6250,0.581855115,67.29525704
9358001590,20150303T000000,340000,5,1,1880,3774,1.5,0,0,3,6,1360,520,1917,0,98126,47.566,-122.37,1420,2550,0.395901807,57.9782685
9218400088,20141119T000000,495000,5,1,1810,11205,1.5,0,2,3,7,1810,0,1915,0,98178,47.5099,-122.262,1860,7965,0.601034821,76.00731224
3359500755,20140902T000000,544500,5,1,1690,3240,1.5,0,0,3,7,1690,0,1914,0,98115,47.6746,-122.325,1230,4500,0.631442109,87.81501965
366000095,20141009T000000,890000,5,1,2590,4652,2,0,0,4,8,2310,280,1907,0,98122,47.6038,-122.294,2360,4650,1.215366707,131.5231968
1556200005,20140603T000000,847000,5,1,2550,4623,2.5,0,0,4,9,2550,0,1905,0,98122,47.6092,-122.294,1570,3875,1.072838436,117.0353037
1556200205,20141118T000000,774900,5,1,1750,3861,1.5,0,0,3,7,1750,0,1903,0,98122,47.6075,-122.295,1700,4255,1.003359812,118.4986832
4232400010,20140804T000000,780500,5,1,1760,4264,2,0,0,3,8,1760,0,1902,0,98112,47.6246,-122.312,2130,4264,0.982034594,118.7605362
7600125,20141218T000000,630000,5,1,3020,4800,2,0,0,3,7,3020,0,1901,0,98122,47.6025,-122.313,1350,1307,0.812888231,87.0979259
5700000120,20140722T000000,780000,4,1,3390,4500,1.5,0,0,3,8,2190,1200,1924,2014,98144,47.5824,-122.293,2030,4872,0.924753894,120.2883292
1962200435,20141110T000000,1.01E+06,4,1,1820,5400,1.5,0,0,3,8,1820,0,1923,2014,98102,47.6476,-122.318,1820,5400,1.329019978,143.6416306
8075400530,20140627T000000,234000,4,1,1390,18000,1,0,0,3,7,1390,0,1955,2013,98032,47.3885,-122.284,1390,18000,0.212299557,47.73628273
6381500090,20150220T000000,295000,4,1,1260,7800,1.5,0,0,3,7,1260,0,1947,2007,98125,47.7334,-122.307,1639,7492,0.360573827,50.82244368
7228500560,20150320T000000,410000,4,1,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,0.431617577,67.59518476
3731800055,20140605T000000,450000,4,1,2000,4676,1.5,0,0,3,7,1250,750,1916,1986,98118,47.5529,-122.268,1140,4676,0.499370918,68.88217643
7137900320,20140509T000000,224500,4,1,1430,8355,1.5,0,0,4,7,1430,0,1983,0,98092,47.3178,-122.174,1550,7938,0.26488392,36.92095051
3024079069,20140911T000000,371000,4,1,1960,94525,1.5,0,0,3,6,1960,0,1979,0,98027,47.5418,-121.962,2430,188564,0.485949729,65.55179663
5490210200,20140905T000000,456000,4,1,1700,7689,1,0,0,3,7,1080,620,1977,0,98052,47.6955,-122.116,1700,7333,0.605532469,77.88741463
8651442440,20141023T000000,164000,4,1,1530,4875,2,0,0,3,7,1530,0,1977,0,98042,47.3638,-122.091,1470,4875,0.15074733,40.47962781
6151800612,20150107T000000,162000,4,1,1460,16638,1,0,0,4,6,1460,0,1975,0,98010,47.3431,-122.048,1460,16638,0.198748089,28.41534603
7192200040,20141001T000000,280000,4,1,1880,6288,1,0,0,3,7,1120,760,1974,0,98178,47.5101,-122.259,1880,6334,0.338017261,43.99052695
3205500160,20141226T000000,524000,4,1,1980,7015,1,0,0,3,7,1260,720,1973,0,98034,47.7204,-122.18,1570,7626,0.568255711,84.62590078
6145600955,20141224T000000,329000,4,1,1120,3844,1,0,0,3,7,1120,0,1972,0,98133,47.7038,-122.352,1480,3844,0.355618287,52.7634442
2923039243,20141113T000000,340000,4,1,1200,11834,1,1,3,3,6,1200,0,1972,0,98070,47.4557,-122.443,1670,47462,0.416122896,60.62950662
4406000560,20150220T000000,278500,4,1,1540,8400,1,0,0,3,7,770,770,1971,0,98058,47.4278,-122.152,1520,9891,0.244548149,48.97019665
3211200460,20140806T000000,389000,4,1,1520,9800,1.5,0,0,4,7,1520,0,1971,0,98034,47.7303,-122.236,1540,7700,0.446701701,56.82933817
9284800844,20140916T000000,310000,4,1,1030,5750,1,0,0,3,7,1030,0,1971,0,98126,47.553,-122.37,1250,5750,0.268339693,45.99231878
6303400475,20140911T000000,227000,4,1,1120,8763,1,0,0,3,6,1120,0,1971,0,98146,47.508,-122.358,1120,8636,0.344347429,41.85478471
3876810190,20141113T000000,410000,4,1,1140,7208,1,0,0,3,7,900,240,1970,0,98072,47.742,-122.173,1300,7991,0.44023335,58.80808731
4222310010,20141226T000000,152500,4,1,1730,7350,1.5,0,0,4,6,1730,0,1970,0,98003,47.3467,-122.307,1440,7752,0.143185388,28.99724121
4222310010,20150420T000000,267950,4,1,1730,7350,1.5,0,0,4,6,1730,0,1970,0,98003,47.3467,-122.307,1440,7752,0.27021676,42.53183562
3751602249,20150305T000000,205000,4,1,1340,7920,1,0,0,4,7,1340,0,1970,0,98001,47.2845,-122.267,1090,9600,0.12164916,32.29355016
7895500070,20150213T000000,240000,4,1,1220,8075,1,0,0,2,7,890,330,1969,0,98001,47.3341,-122.282,1290,7800,0.330536465,41.71744422
7203000640,20140918T000000,215000,4,1,1130,7400,1,0,0,4,7,1130,0,1969,0,98003,47.3437,-122.316,1540,7379,0.268522545,47.27990871
2599700040,20141230T000000,160000,4,1,1540,7350,1,0,0,4,6,770,770,1969,0,98023,47.3318,-122.34,910,8000,0.227088403,34.39618565
1138000450,20141016T000000,355000,4,1,1440,7215,1.5,0,0,3,7,1440,0,1969,0,98034,47.7133,-122.212,1150,7215,0.376928821,51.18023917
3876800580,20140902T000000,351000,4,1,1430,8400,1,0,0,3,6,730,700,1969,0,98072,47.7417,-122.172,1310,8240,0.420020887,54.67450281
1446400564,20140507T000000,185000,4,1,1490,6600,1,0,0,3,7,1490,0,1969,0,98168,47.4835,-122.332,1280,6600,0.212225987,42.91067498
121059007,20140808T000000,210000,4,1,1200,43560,1,0,0,3,5,1200,0,1968,0,98042,47.3375,-122.123,1400,54450,0.295855005,45.93605761
9412200660,20140619T000000,395000,4,1,1980,10350,1,0,0,4,7,1430,550,1968,0,98027,47.5226,-122.045,1890,13140,0.393027293,57.04396588
1423910670,20140527T000000,305000,4,1,2100,9288,1,0,0,4,7,1050,1050,1968,0,98058,47.4558,-122.171,1600,8550,0.33561878,45.73076971
1775800510,20150324T000000,432000,4,1,1750,12528,1,0,0,4,7,1750,0,1967,0,98072,47.743,-122.097,1550,14120,0.505726172,68.98312147
3802000020,20140709T000000,154950,4,1,1600,10183,1,0,0,4,6,1600,0,1966,0,98002,47.277,-122.211,1410,10416,0.159753546,26.09818702
3438503120,20150330T000000,275000,4,1,1770,7345,1.5,0,0,3,7,1770,0,1966,0,98106,47.5393,-122.351,1580,7345,0.303331281,48.5507724
6623400246,20140523T000000,200000,4,1,1350,11507,1,0,0,3,7,1350,0,1966,0,98055,47.4269,-122.197,1320,25675,0.227465798,38.51885973
5379804470,20140617T000000,170000,4,1,1920,13787,1,0,0,4,7,1220,700,1966,0,98188,47.4502,-122.277,1490,11200,0.164788318,28.0962882
395800370,20150411T000000,246600,4,1,1340,8400,1,0,0,5,7,1340,0,1966,0,98023,47.3313,-122.343,1120,8400,0.223043886,45.83145076
6623400187,20140923T000000,185000,4,1,1760,8906,1,0,0,3,7,1230,530,1966,0,98055,47.4288,-122.198,1180,10407,0.198570168,41.32414726
6623400187,20150220T000000,365000,4,1,1760,8906,1,0,0,3,7,1230,530,1966,0,98055,47.4288,-122.198,1180,10407,0.487051944,56.80926506
2899200040,20140715T000000,242000,4,1,2240,7620,1,0,0,3,7,1120,1120,1966,0,98146,47.5089,-122.346,1080,7620,0.249232274,47.74073133
259700180,20150428T000000,517000,4,1,1650,8250,1,0,0,3,7,1650,0,1966,0,98008,47.6366,-122.118,2240,9776,0.673000219,78.89758311
2881700046,20140610T000000,310000,4,1,1740,11075,1.5,0,0,3,7,1740,0,1965,0,98133,47.7458,-122.334,1580,7684,0.409284634,55.93101563
9262800057,20150203T000000,269950,4,1,1440,9600,1,0,0,2,7,1440,0,1964,0,98001,47.3168,-122.264,1740,43560,0.327627625,53.13591823
3226049478,20140725T000000,430000,4,1,1350,9000,1.5,0,0,4,7,1350,0,1964,0,98103,47.6953,-122.332,1940,8000,0.599338726,70.04420231
7211400760,20140528T000000,277000,4,1,1450,6250,1,0,0,3,6,990,460,1964,0,98146,47.5131,-122.357,1440,4000,0.288551605,53.02644027
268500020,20141106T000000,282500,4,1,1650,9750,1,0,0,4,7,1650,0,1964,0,98059,47.4991,-122.164,1650,10112,0.239625851,50.91514077
5112800210,20141024T000000,255950,4,1,1500,11050,1,0,0,5,7,1500,0,1964,0,98058,47.4509,-122.088,1970,20800,0.287700375,38.27994574
3581000340,20150227T000000,340000,4,1,1230,8316,1.5,0,0,3,7,1230,0,1963,0,98034,47.7269,-122.24,1490,8316,0.369793239,56.23996698
259600530,20140505T000000,501000,4,1,2070,7519,1,0,0,3,7,1160,910,1963,0,98008,47.632,-122.119,1730,7519,0.641481023,71.97734762
3306200240,20141125T000000,218000,4,1,1640,10455,1,0,0,3,7,950,690,1963,0,98023,47.2974,-122.366,1360,9750,0.21221488,40.24266298
1555200180,20140827T000000,225000,4,1,1410,7000,1.5,0,0,3,7,1410,0,1963,0,98032,47.3767,-122.287,1540,7000,0.237941922,46.24365889
1431700250,20140516T000000,345000,4,1,1980,7991,1.5,0,0,3,7,1980,0,1962,0,98058,47.4604,-122.17,1730,7700,0.483103757,57.37924786
796000085,20140923T000000,175000,4,1,1210,6250,1,0,0,3,7,1210,0,1962,0,98168,47.5008,-122.333,1210,8291,0.11766939,38.67476508
8945000260,20140722T000000,209950,4,1,1630,8400,1,0,0,3,6,1630,0,1962,0,98023,47.3052,-122.362,1190,8989,0.15393085,42.04991959
8645500370,20141203T000000,260000,4,1,1740,8100,1,0,0,4,7,1020,720,1962,0,98058,47.467,-122.185,1600,8949,0.249873131,49.50484527
9320500080,20140510T000000,265000,4,1,1940,9533,1,0,0,3,7,1080,860,1962,0,98031,47.4139,-122.208,1940,8839,0.375578387,39.94469971
1433100010,20150128T000000,312000,4,1,1730,8706,1,0,0,4,7,1010,720,1962,0,98058,47.4586,-122.175,1369,8418,0.426499719,49.00258844
1421039067,20141027T000000,218000,4,1,1620,17500,1,0,0,3,7,1620,0,1962,0,98023,47.3021,-122.388,2400,17394,0.259909624,48.23219432
5379802816,20150224T000000,197000,4,1,1360,11175,1,0,0,3,7,1360,0,1961,0,98188,47.4551,-122.272,1340,9702,0.151530439,34.64417379
325059126,20150209T000000,565000,4,1,2170,12100,1,0,0,5,7,2170,0,1961,0,98033,47.6893,-122.164,1270,12844,0.699226197,89.23231919
4326000190,20140828T000000,370000,4,1,1540,9541,1.5,0,0,4,7,1540,0,1961,0,98034,47.7104,-122.213,1290,9541,0.398475147,63.80114687
7888100090,20140925T000000,160000,4,1,1520,7298,1.5,0,0,3,7,1520,0,1960,0,98198,47.3706,-122.31,1520,7298,0.130525709,30.30330953
937000280,20150220T000000,199000,4,1,1280,10521,1.5,0,0,3,7,1280,0,1960,0,98198,47.4215,-122.289,1540,9384,0.115398013,37.57487275
4013800206,20140828T000000,199000,4,1,1220,11730,1,0,0,4,7,1220,0,1960,0,98001,47.3229,-122.283,1270,9520,0.12250012,40.71474789
236400320,20140715T000000,238000,4,1,1400,7242,1.5,0,0,3,7,1400,0,1959,0,98188,47.4339,-122.291,1310,7314,0.34426676,40.83160539
236400260,20141215T000000,220000,4,1,1440,8250,1,0,0,3,7,1440,0,1959,0,98188,47.4325,-122.291,1440,8466,0.145097031,42.12362081
3834000805,20140710T000000,350000,4,1,1170,8147,1.5,0,0,3,6,1170,0,1959,0,98125,47.7281,-122.289,1260,8147,0.346373233,62.8863049
3298300530,20140924T000000,351000,4,1,1550,7260,1,0,0,4,6,1550,0,1959,0,98008,47.6229,-122.121,1210,7260,0.400070546,52.40552025
1446800181,20140620T000000,264950,4,1,1810,7500,1,0,0,2,7,1410,400,1959,0,98168,47.4935,-122.333,1250,6255,0.274435652,48.35150745
7899800586,20150409T000000,372000,4,1,2300,7680,1,0,0,3,7,1270,1030,1959,0,98106,47.524,-122.359,1840,5120,0.429795509,62.71585904
5537200043,20140508T000000,211000,4,1,2100,9200,1,0,0,3,7,1050,1050,1959,0,98168,47.476,-122.292,1540,10033,0.245760111,40.29909205
3277801450,20150415T000000,390000,4,1,1140,6250,1.5,0,0,3,6,1140,0,1958,0,98126,47.5433,-122.375,1140,1370,0.511406865,67.10165654
3322049126,20140721T000000,261000,4,1,1390,17739,1,0,0,3,7,1390,0,1958,0,98003,47.3457,-122.302,1230,7840,0.327979474,40.47906076
7789000260,20140822T000000,269000,4,1,1610,8401,1,0,0,3,7,1610,0,1958,0,98056,47.5104,-122.165,1610,8401,0.397148372,43.86155715
7972600860,20141210T000000,345000,4,1,1550,7620,1.5,0,0,3,7,1550,0,1957,0,98106,47.5287,-122.35,1450,7620,0.492082782,64.50119396
3172600151,20150325T000000,250000,4,1,1550,7296,1.5,0,0,3,6,1550,0,1957,0,98106,47.5184,-122.366,1370,7680,0.375458258,42.49404718
7857000861,20140922T000000,325000,4,1,1530,5684,1,0,0,3,7,1130,400,1957,0,98108,47.5507,-122.298,1540,6095,0.38944344,47.31190627
7796600085,20150108T000000,185000,4,1,1400,8684,1.5,0,0,3,7,1400,0,1957,0,98146,47.4887,-122.344,1520,8712,0.22001248,31.16481292
7211400525,20140530T000000,249950,4,1,1290,5000,1.5,0,0,3,7,1290,0,1957,0,98146,47.513,-122.358,1440,2500,0.224324715,44.77102154
723059073,20150416T000000,329950,4,1,2050,7590,1,0,0,3,7,1280,770,1957,0,98178,47.4916,-122.224,2050,7800,0.364420886,50.59034084
1624049228,20141124T000000,325000,4,1,2410,6975,1,0,0,3,7,1510,900,1957,0,98108,47.5692,-122.295,1880,6255,0.451287738,55.09887057
4037200690,20141208T000000,458450,4,1,1330,9715,1,0,0,4,7,970,360,1957,0,98008,47.6038,-122.122,1590,8400,0.570632938,70.55614224
7211400535,20150323T000000,275500,4,1,1290,5000,1.5,0,0,3,7,1290,0,1957,0,98146,47.5128,-122.358,1440,2500,0.324760471,42.45899593
740500010,20140807T000000,270000,4,1,1900,8505,1,0,0,3,7,1200,700,1956,0,98055,47.4406,-122.196,1440,8505,0.322578584,53.87107655
3577000116,20150325T000000,680000,4,1,2200,12137,1,0,4,4,8,1640,560,1956,0,98028,47.7473,-122.261,3250,17153,0.868177516,98.18352158
8093600065,20141231T000000,205000,4,1,1030,6621,1,0,0,4,6,1030,0,1955,0,98055,47.4857,-122.221,1420,6631,0.170651402,41.5972751
2596300035,20150422T000000,342000,4,1,1390,9023,1.5,0,0,3,7,1390,0,1955,0,98155,47.7754,-122.296,1760,9023,0.486990981,54.21086848
1126049105,20140527T000000,330000,4,1,1360,13372,1,0,0,3,7,1360,0,1955,0,98028,47.7622,-122.263,1540,10283,0.42984517,47.83775819
2204500550,20140717T000000,425000,4,1,1800,12485,1,0,0,5,7,950,850,1955,0,98006,47.5729,-122.147,1290,9840,0.531497058,64.75214769
5245400030,20150223T000000,255000,4,1,1250,9102,1,0,0,3,7,1250,0,1955,0,98148,47.4258,-122.327,1260,9180,0.270751429,40.13410935
1525059074,20140723T000000,850000,4,1,2500,35802,1.5,0,0,3,7,2500,0,1955,0,98005,47.6488,-122.153,2880,40510,1.166115135,119.9686103
4024101451,20150430T000000,350000,4,1,1510,7200,1.5,0,0,4,7,1510,0,1955,0,98155,47.761,-122.307,1950,10656,0.363348925,51.43023693
7686204675,20150129T000000,248000,4,1,1010,7515,1,0,0,4,6,1010,0,1955,0,98198,47.4174,-122.316,1330,7515,0.351147165,41.972104
3055800020,20150310T000000,419950,4,1,1530,7920,1,0,0,3,7,1030,500,1955,0,98166,47.4544,-122.36,1690,7920,0.474426288,59.88966721
3649100031,20150305T000000,345000,4,1,2020,18150,1,0,0,4,7,2020,0,1955,0,98028,47.739,-122.249,1530,11970,0.312737278,50.0770195
740500040,20141001T000000,265000,4,1,1860,8505,1,0,0,4,7,1860,0,1955,0,98055,47.4406,-122.194,1560,8505,0.397429635,46.37079932
4024101421,20141202T000000,320000,4,1,1460,7200,1.5,0,0,4,7,1460,0,1955,0,98155,47.7602,-122.306,1690,7357,0.382701658,47.16405645
2201500030,20141006T000000,420000,4,1,1750,9600,1.5,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,1750,10530,0.490838007,72.63212912
4365200860,20140606T000000,385200,4,1,1550,7740,1.5,0,0,3,6,1550,0,1954,0,98126,47.5222,-122.375,1220,7740,0.362352147,56.02182774
243000335,20140929T000000,305000,4,1,1560,8450,1.5,0,0,4,6,1560,0,1954,0,98166,47.4552,-122.354,1380,8100,0.437334239,47.05217989
6713700100,20140907T000000,401500,4,1,1790,8400,1,0,0,4,7,1260,530,1954,0,98133,47.7627,-122.353,1470,8400,0.482120653,68.27584955
4410600100,20141204T000000,325088,4,1,1400,6739,1,0,0,3,7,1000,400,1954,0,98108,47.5402,-122.298,1500,6380,0.34135598,53.35557872
2202500290,20140502T000000,435000,4,1,1450,8800,1,0,0,4,7,1450,0,1954,0,98006,47.5746,-122.135,1260,8942,0.488806694,64.09101663
822059101,20140925T000000,319000,4,1,1730,36356,1.5,0,0,4,6,1730,0,1954,0,98031,47.4135,-122.199,1380,14060,0.2951376,55.7754794
9250900124,20150505T000000,378000,4,1,1300,6075,1,0,0,5,7,1300,0,1954,0,98133,47.773,-122.349,1450,7320,0.427722608,60.36917432
6131600285,20141024T000000,195500,4,1,1230,8636,1.5,0,0,4,6,1230,0,1954,0,98002,47.3231,-122.219,1168,8316,0.13871935,33.10715066
2224700136,20150122T000000,315000,4,1,1300,8400,1.5,0,0,4,7,1300,0,1953,0,98133,47.7612,-122.332,1330,8400,0.402559849,52.03793843
4427100105,20150428T000000,398000,4,1,1430,6240,1.5,0,0,5,7,1430,0,1953,0,98125,47.7272,-122.311,1410,6240,0.511868065,57.74488328
1844500025,20150325T000000,355000,4,1,1410,7693,1.5,0,0,4,7,1410,0,1953,0,98133,47.7604,-122.331,1330,8395,0.514282651,65.252324
6163900301,20150427T000000,425000,4,1,1480,8321,1,0,0,3,7,1080,400,1953,0,98155,47.7629,-122.318,1580,8502,0.523439982,72.54444318
419000015,20140917T000000,299950,4,1,1170,5400,1,0,0,5,6,1170,0,1953,0,98056,47.492,-122.172,1100,5400,0.345199022,56.04519809
2914700310,20140922T000000,398000,4,1,1420,6458,1,0,0,4,7,1420,0,1953,0,98117,47.6988,-122.358,1670,6350,0.374946518,70.92078277
1446800511,20141009T000000,249950,4,1,1330,7980,1.5,0,0,3,6,1330,0,1952,0,98168,47.492,-122.333,1570,8588,0.300416632,52.19311363
5536100010,20150204T000000,1.05E+06,4,1,1330,9729,1,0,0,3,6,1330,0,1952,0,98004,47.6223,-122.208,2920,10353,1.323781078,144.8186045
2695600505,20150413T000000,399000,4,1,1500,6388,1.5,0,0,4,7,1500,0,1951,0,98126,47.5303,-122.378,980,5366,0.436691268,71.00304536
1124000050,20140729T000000,461000,4,1,1260,8505,1.5,0,0,5,7,1260,0,1951,0,98177,47.7181,-122.371,1480,8100,0.637666444,78.52988512
3908100020,20140803T000000,540000,4,1,1360,5766,1.5,0,0,5,7,1360,0,1951,0,98115,47.6827,-122.289,1500,5704,0.702221355,77.42868669
5683500030,20150320T000000,489000,4,1,1150,5217,1.5,0,0,3,7,1150,0,1951,0,98115,47.6806,-122.287,1220,5217,0.659987597,74.08602499
4363700200,20150325T000000,190000,4,1,1190,7920,1,0,0,3,6,890,300,1951,0,98126,47.5305,-122.371,1140,7920,0.1496971,35.18998013
7177300575,20140903T000000,475000,4,1,1420,6000,1.5,0,0,3,7,1420,0,1950,0,98115,47.6844,-122.302,1420,6180,0.596030223,68.46771582
7896300070,20150501T000000,265000,4,1,1290,6034,1,0,0,3,6,1050,240,1950,0,98118,47.5223,-122.286,1060,6034,0.223355599,44.70761065
2826049165,20150226T000000,517000,4,1,1180,13500,1.5,0,0,3,7,1180,0,1950,0,98125,47.7165,-122.308,1580,8976,0.656722776,77.55649542
923049323,20140714T000000,239000,4,1,1280,8316,1,0,0,3,6,1280,0,1950,0,98168,47.4989,-122.302,1310,7830,0.186949369,37.66906747
446000020,20140913T000000,439500,4,1,1360,5500,1.5,0,0,3,7,1360,0,1950,0,98115,47.6878,-122.285,1530,5790,0.605551463,67.45133259
5013500400,20150326T000000,440000,4,1,1440,6678,1,0,0,3,7,1040,400,1950,0,98116,47.571,-122.392,1320,6678,0.58558856,66.80500145
2568800160,20141015T000000,433000,4,1,1710,7000,1.5,0,0,3,7,1710,0,1950,0,98125,47.7037,-122.293,2030,7938,0.489485947,64.76785769
5589300435,20141203T000000,359000,4,1,2180,10617,1.5,0,0,3,7,2180,0,1950,0,98155,47.7522,-122.307,1360,9519,0.475007311,62.82582673
9417400110,20140915T000000,390000,4,1,1280,4840,1,0,0,3,7,940,340,1950,0,98136,47.5477,-122.395,1360,4840,0.402450451,60.21627755
2827100070,20141105T000000,290000,4,1,1330,8184,1.5,0,0,3,7,1330,0,1949,0,98133,47.7343,-122.347,1220,660,0.304200677,44.36281673
5589300370,20150401T000000,282000,4,1,1200,11111,1.5,0,0,3,7,1200,0,1949,0,98155,47.7529,-122.306,1350,9113,0.276917426,52.07010668
3500100025,20140628T000000,300000,4,1,1370,8499,1,0,0,3,7,1370,0,1949,0,98155,47.736,-122.301,1370,8187,0.253689988,48.40725047
408100050,20140827T000000,329950,4,1,1360,5900,1.5,0,0,4,7,1360,0,1949,0,98155,47.7512,-122.318,1050,5900,0.330484415,54.84117678
3124089086,20141002T000000,300000,4,1,1730,177657,1.5,0,0,3,5,1730,0,1948,0,98065,47.5163,-121.829,1400,45175,0.328671513,58.27645395
7973202225,20150106T000000,154200,4,1,1310,8640,1,0,0,3,6,910,400,1948,0,98146,47.5104,-122.342,1310,8640,0.073751917,27.42352594
1523089012,20141120T000000,365000,4,1,1520,80150,1,0,0,2,5,1520,0,1948,0,98045,47.4742,-121.769,1740,84506,0.443227835,55.79803965
123039128,20140904T000000,325000,4,1,1400,9384,1.5,0,0,4,6,1400,0,1948,0,98106,47.5166,-122.361,1600,8432,0.395541277,59.26383311
3352400905,20140516T000000,245000,4,1,1530,7200,1.5,0,0,3,7,1400,130,1948,0,98178,47.5015,-122.262,1530,7200,0.264408949,50.70870501
7771300035,20140925T000000,328000,4,1,1360,8136,1,0,0,3,7,1360,0,1948,0,98133,47.7366,-122.333,1570,8132,0.412691332,60.85989934
2423039122,20140718T000000,327000,4,1,1900,9000,1,0,0,4,7,1290,610,1948,0,98166,47.4629,-122.361,1950,10800,0.36905161,50.77465879
316000190,20150215T000000,219000,4,1,1370,5339,1.5,0,0,4,6,1370,0,1948,0,98168,47.5046,-122.3,1280,7048,0.242130908,36.17269285
123039176,20141212T000000,399888,4,1,2370,30200,1.5,0,0,4,7,1570,800,1948,0,98146,47.5108,-122.366,1640,9719,0.381870625,71.31994244
6145601000,20140711T000000,429950,4,1,1760,7216,1,0,0,3,7,1090,670,1947,0,98133,47.7041,-122.355,1180,3844,0.592435856,68.91268807
1610000016,20140911T000000,175000,4,1,1300,6030,1.5,0,0,3,6,1300,0,1947,0,98168,47.4778,-122.286,1240,6900,0.170524492,29.12182494
8856004400,20140902T000000,235000,4,1,1610,24000,1.5,0,0,3,6,1610,0,1947,0,98001,47.2751,-122.252,1270,9600,0.330650333,36.31149554
7387500195,20150227T000000,367000,4,1,1820,5500,1.5,0,0,3,6,1820,0,1947,0,98106,47.5185,-122.363,1140,5500,0.466207709,63.79426939
2610100020,20150408T000000,290000,4,1,1010,7200,1.5,0,0,3,6,1010,0,1947,0,98155,47.742,-122.325,1360,7200,0.281236917,54.7671375
2291400566,20140807T000000,375000,4,1,1450,6820,1.5,0,0,3,6,1450,0,1947,0,98133,47.7061,-122.347,1450,6820,0.418150734,66.63256072
1279300085,20150318T000000,654500,4,1,1780,5000,1.5,0,0,3,8,1780,0,1947,0,98115,47.6761,-122.297,2030,5000,0.790202269,97.7046608
7304300720,20140610T000000,307000,4,1,1150,8184,1.5,0,0,3,6,1150,0,1947,0,98155,47.7431,-122.319,990,8184,0.281553459,59.5769237
7304300430,20141201T000000,364000,4,1,1020,11383,1.5,0,0,5,6,1020,0,1947,0,98155,47.7429,-122.321,1290,11213,0.496582692,58.37117636
7308900100,20140619T000000,401000,4,1,1940,5753,1.5,0,0,3,7,1940,0,1947,0,98177,47.7188,-122.358,2170,6075,0.543596282,71.59964487
2112701165,20150408T000000,285000,4,1,1430,3600,1,0,0,3,6,980,450,1947,0,98106,47.5343,-122.355,1170,4000,0.362362264,43.55215826
4024700100,20150121T000000,270000,4,1,1430,5909,1,0,0,3,6,1070,360,1947,0,98155,47.7623,-122.313,1460,8433,0.279788163,46.84917323
952003480,20141117T000000,445000,4,1,1460,4600,1,0,2,3,6,780,680,1946,0,98126,47.566,-122.38,1560,4600,0.532290548,72.29601156
6163901261,20140909T000000,395000,4,1,1440,8320,1.5,0,0,3,7,1440,0,1946,0,98155,47.7529,-122.318,1440,9230,0.427665736,62.02294545
4025300285,20141029T000000,276693,4,1,1190,8875,1.5,0,0,4,7,1190,0,1946,0,98155,47.7487,-122.303,1190,8875,0.303733359,45.3449534
868000305,20140617T000000,554000,4,1,1120,7104,1.5,0,0,3,7,1120,0,1946,0,98177,47.7055,-122.372,1370,7104,0.725889193,81.8283028
2818600115,20140709T000000,625000,4,1,1600,5500,1.5,0,0,4,7,1600,0,1946,0,98117,47.6983,-122.393,1900,5500,0.723167905,98.42771111
7518500885,20140519T000000,560000,4,1,1660,4690,1.5,0,0,3,7,1260,400,1945,0,98117,47.6829,-122.378,1400,3876,0.785267689,82.9725563
8864000250,20140827T000000,150550,4,1,1470,6061,1.5,0,0,3,7,1470,0,1945,0,98168,47.4819,-122.289,1230,6175,0.083147954,35.32076713
